id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name,prediction,probability,input
1520969074678898689,Anfrel,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,2022-05-02,True,@Anfrel,Org,Asia,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,1,65,1_elections_asian_free_here,B-group,0.9999847412109375,muslim
1520969074678898689,Anfrel,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,2022-05-02,True,@Anfrel,Org,Asia,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,1,65,1_elections_asian_free_here,I-group,0.9999792575836182,brothers
1520969074678898689,Anfrel,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,2022-05-02,True,@Anfrel,Org,Asia,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,1,65,1_elections_asian_free_here,I-group,0.8163713216781616,and
1520969074678898689,Anfrel,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,2022-05-02,True,@Anfrel,Org,Asia,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,1,65,1_elections_asian_free_here,I-group,0.9941878318786621,sisters
1520969074678898689,Anfrel,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,2022-05-02,True,@Anfrel,Org,Asia,eid mubarak the asian network for free elections wishes our muslim brothers and sisters happiness and good health on the auspicious occasion of eid ,1,65,1_elections_asian_free_here,B-event,0.9999638795852661,eid
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,B-corporation,0.998594343662262,
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,I-corporation,0.963161826133728,russian
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,I-corporation,0.9903709292411804,truck
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,B-group,0.9998034834861755,w
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,I-group,0.998771607875824,terrorist
1521129638067867649,JusticeMyanmar,rt russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2022-05-02,True,@JusticeMyanmar,Org,Myanmar, russian truck giant in talks to open plant w terrorist junta developing business ties will p ,2,61,2_junta_13_juntas_they,I-group,0.9970768690109253,junta
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,B-person,0.9999938011169434,from
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,I-person,0.9999929666519165,herlambang
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,B-person,0.9993556141853333,p
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,I-person,0.9999929666519165,wiratraman
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,B-event,0.9999852180480957,s
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,I-event,0.9999483823776245,international
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,I-event,0.999991774559021,press
1521352333401153537,WITNESS_Asia,rt important notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,2022-05-03,True,@WITNESS_Asia,Org,Asia, impoant notes from herlambang p wiratraman for today s international press freedom day cover a lot of ,-1,168,-1_people_at_to_in,I-event,0.9999876022338867,freedom
1521399410067841025,Anfrel,icymi here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  ,2022-05-03,True,@Anfrel,Org,Asia,icymi here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  ,1,65,1_elections_asian_free_here,B-corporation,0.9816177487373352,icymi
1521399410067841025,Anfrel,icymi here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  ,2022-05-03,True,@Anfrel,Org,Asia,icymi here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  ,1,65,1_elections_asian_free_here,B-location,0.9998531341552734,asian
1521384728624271362,Anfrel,rt today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,2022-05-03,True,@Anfrel,Org,Asia, today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,1,65,1_elections_asian_free_here,B-event,0.9999880790710449,investigating
1521384728624271362,Anfrel,rt today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,2022-05-03,True,@Anfrel,Org,Asia, today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,1,65,1_elections_asian_free_here,I-event,0.9999862909317017,elections
1521384728624271362,Anfrel,rt today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,2022-05-03,True,@Anfrel,Org,Asia, today may 3 at 10am edt 4pm cet join our investigating elections webinar to learn about the latest tools and techniques to dig ,1,65,1_elections_asian_free_here,I-event,0.9999350309371948,webinar
1521339515486408704,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  know more here ,2022-05-03,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  know more here ,1,65,1_elections_asian_free_here,B-location,0.9987842440605164,the
1521339515486408704,Anfrel, here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  know more here ,2022-05-03,True,@Anfrel,Org,Asia, here are the incidents and developments in that the asian network for free elections monitored from 25 april to 1 may 2022  know more here ,1,65,1_elections_asian_free_here,I-location,0.9997527003288269,asian
1521326171522494465,Anfrel,rt whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,2022-05-03,True,@Anfrel,Org,Asia, whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,-1,168,-1_people_at_to_in,B-event,0.8960307240486145,this
1521326171522494465,Anfrel,rt whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,2022-05-03,True,@Anfrel,Org,Asia, whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,-1,168,-1_people_at_to_in,I-event,0.9907081127166748,friday
1521326171522494465,Anfrel,rt whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,2022-05-03,True,@Anfrel,Org,Asia, whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,-1,168,-1_people_at_to_in,B-event,0.8020355105400085,am
1521326171522494465,Anfrel,rt whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,2022-05-03,True,@Anfrel,Org,Asia, whats happening in come find out at the this friday may 6 at 10 30 am press conference about upcoming n ,-1,168,-1_people_at_to_in,I-event,0.8778221607208252,press
1521315386939293696,Anfrel,rt dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,2022-05-03,True,@Anfrel,Org,Asia, dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,7,25,7_miss_dont_series_30am,B-event,0.9999037981033325,joint
1521315386939293696,Anfrel,rt dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,2022-05-03,True,@Anfrel,Org,Asia, dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,7,25,7_miss_dont_series_30am,I-event,0.9999858140945435,press
1521315386939293696,Anfrel,rt dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,2022-05-03,True,@Anfrel,Org,Asia, dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,7,25,7_miss_dont_series_30am,B-event,0.9999710321426392,on
1521315386939293696,Anfrel,rt dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,2022-05-03,True,@Anfrel,Org,Asia, dont miss the joint press conference that and are holding on friday at 10 30am bkk time on ,7,25,7_miss_dont_series_30am,I-event,0.9999879598617554,friday
1521309340476801024,Anfrel, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,2022-05-03,True,@Anfrel,Org,Asia, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,-1,168,-1_people_at_to_in,B-event,0.9999815225601196,joint
1521309340476801024,Anfrel, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,2022-05-03,True,@Anfrel,Org,Asia, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,-1,168,-1_people_at_to_in,I-event,0.9999837875366211,press
1521309340476801024,Anfrel, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,2022-05-03,True,@Anfrel,Org,Asia, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,-1,168,-1_people_at_to_in,B-group,0.9999731779098511,the
1521309340476801024,Anfrel, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,2022-05-03,True,@Anfrel,Org,Asia, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,-1,168,-1_people_at_to_in,B-group,0.9999759197235107,and
1521309340476801024,Anfrel, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,2022-05-03,True,@Anfrel,Org,Asia, and are holding a joint press conference this friday 6 may 2022 at 10 30 a m bkk time about the and situation in ahead of the commune and sangkat council know more here ,-1,168,-1_people_at_to_in,I-group,0.9999840259552002,sangkat
1521797640937422849,PVamplify,rt we are proud to join to conduct a webinar on asean humanitarian issues in ,2022-05-04,True,@PVamplify,Org,Myanmar, we are proud to join to conduct a webinar on asean humanitarian issues in ,3,31,3_humanitarian_beyond_five_point,B-location,0.6492357850074768,on
1521797640937422849,PVamplify,rt we are proud to join to conduct a webinar on asean humanitarian issues in ,2022-05-04,True,@PVamplify,Org,Myanmar, we are proud to join to conduct a webinar on asean humanitarian issues in ,3,31,3_humanitarian_beyond_five_point,I-location,0.9320917725563049,asean
1521877907991576576,WITNESS_Asia,rt you can still document the during an internet shutdown note some of the steps require internet so prepare ,2022-05-04,True,@WITNESS_Asia,Org,Asia, you can still document the during an internet shutdown note some of the steps require internet so prepare ,-1,168,-1_people_at_to_in,B-event,0.989588737487793,an
1521877907991576576,WITNESS_Asia,rt you can still document the during an internet shutdown note some of the steps require internet so prepare ,2022-05-04,True,@WITNESS_Asia,Org,Asia, you can still document the during an internet shutdown note some of the steps require internet so prepare ,-1,168,-1_people_at_to_in,I-event,0.9996527433395386,internet
1521877907991576576,WITNESS_Asia,rt you can still document the during an internet shutdown note some of the steps require internet so prepare ,2022-05-04,True,@WITNESS_Asia,Org,Asia, you can still document the during an internet shutdown note some of the steps require internet so prepare ,-1,168,-1_people_at_to_in,I-event,0.9999691247940063,shutdown
1521713568408018944,JusticeMyanmar,rt press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,2022-05-04,True,@JusticeMyanmar,Org,Myanmar, press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,0,95,0_myanmar_burma_military_myanmars,B-person,0.9999901056289673,welcome
1521713568408018944,JusticeMyanmar,rt press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,2022-05-04,True,@JusticeMyanmar,Org,Myanmar, press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9999830722808838,eneos
1521713568408018944,JusticeMyanmar,rt press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,2022-05-04,True,@JusticeMyanmar,Org,Myanmar, press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,0,95,0_myanmar_burma_military_myanmars,B-corporation,0.46978190541267395,from
1521713568408018944,JusticeMyanmar,rt press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,2022-05-04,True,@JusticeMyanmar,Org,Myanmar, press release ngos cautiously welcome eneos withdrawal from myanmar call for responsible disengagement and decommissio ,0,95,0_myanmar_burma_military_myanmars,I-corporation,0.45622026920318604,myanmar
1521936871575769088,MTA_Calendar,rt event date change 14th may 2pm the event taiwan china and the left with has been moved ,2022-05-04,True,@MTA_Calendar,Org,Asia, event date change 14th may 2pm the event taiwan china and the left with has been moved ,1,65,1_elections_asian_free_here,B-location,0.9999462366104126,event
1521936871575769088,MTA_Calendar,rt event date change 14th may 2pm the event taiwan china and the left with has been moved ,2022-05-04,True,@MTA_Calendar,Org,Asia, event date change 14th may 2pm the event taiwan china and the left with has been moved ,1,65,1_elections_asian_free_here,I-location,0.9999818801879883,taiwan
1521936871575769088,MTA_Calendar,rt event date change 14th may 2pm the event taiwan china and the left with has been moved ,2022-05-04,True,@MTA_Calendar,Org,Asia, event date change 14th may 2pm the event taiwan china and the left with has been moved ,1,65,1_elections_asian_free_here,I-location,0.9999873638153076,china
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point,B-event,0.9691846370697021,for
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point,I-event,0.987860381603241,friday
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point,B-group,0.9999467134475708,are
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point,I-group,0.9999774694442749,civil
1522240502547959809,PVamplify,rt high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,2022-05-05,True,@PVamplify,Org,Myanmar, high level meetings on humanitarian aid for friday 06 05 22 what are civil society groups seeking and expectin ,3,31,3_humanitarian_beyond_five_point,I-group,0.6324629187583923,society
1522163390445105152,PVamplify,rt latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,2022-05-05,True,@PVamplify,Org,Myanmar, latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,0,95,0_myanmar_burma_military_myanmars,B-person,0.9994359612464905,burn
1522163390445105152,PVamplify,rt latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,2022-05-05,True,@PVamplify,Org,Myanmar, latest altsean apr not satisfied with metaphor junta tries to burn burma down read the full briefer http ,0,95,0_myanmar_burma_military_myanmars,I-person,0.9969220757484436,burma
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,B-person,0.9999494552612305,
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999675750732422,washington
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,B-person,0.9999649524688721,with
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999568462371826,asean
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,B-person,0.999994158744812,director
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999914169311523,salai
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999827146530151,za
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999349117279053,uk
1522272743877931008,ChinHumanRights, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,2022-05-05,True,@ChinHumanRights,Org,Myanmar, washington should use the upcoming summit with asean to work out a new multilateral strategy to respond to the ongoing crisis writes deputy executive director salai za uk ling ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999521970748901,ling
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,B-group,0.8500573039054871,5
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,I-group,0.7291445136070251,rohingyas
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,B-group,0.9829859137535095,by
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,I-group,0.9927814602851868,govt
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,B-location,0.9999878406524658,of
1522340791238156288,nslwin,rt 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,2022-05-05,True,@nslwin,Activist,Myanmar, 5 rohingyas has been arrested by govt police from sittwe of rakhine state for allegedly paying taxes to innocen ,-1,168,-1_people_at_to_in,I-location,0.9999880790710449,rakhine
1522482295025799168,aapp_burma,rt today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,2022-05-06,True,@aapp_burma,Org,Myanmar, today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,-1,168,-1_people_at_to_in,B-corporation,0.942895233631134,6th
1522482295025799168,aapp_burma,rt today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,2022-05-06,True,@aapp_burma,Org,Myanmar, today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,-1,168,-1_people_at_to_in,I-corporation,0.9561077952384949,aapp
1522482295025799168,aapp_burma,rt today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,2022-05-06,True,@aapp_burma,Org,Myanmar, today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,-1,168,-1_people_at_to_in,B-location,0.9999860525131226,in
1522482295025799168,aapp_burma,rt today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,2022-05-06,True,@aapp_burma,Org,Myanmar, today may 6th aapp documented 1000 political prisoners in prison serving sentences in burma 107 of whom are sentenced to ,-1,168,-1_people_at_to_in,I-location,0.9999878406524658,burma
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point,B-person,0.9999490976333618,
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999880790710449,despite
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999895095825195,min
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999910593032837,aung
1522453154901950464,PVamplify,rt  despite min aung hlaing promising to facilitate humanitarian access ,2022-05-06,True,@PVamplify,Org,Myanmar,  despite min aung hlaing promising to facilitate humanitarian access ,3,31,3_humanitarian_beyond_five_point,I-person,0.9999903440475464,hlaing
1522453020285751297,PVamplify,rt 1 in every 5 people in s chin state have been displaced since the salai ,2022-05-06,True,@PVamplify,Org,Myanmar, 1 in every 5 people in s chin state have been displaced since the salai ,-1,168,-1_people_at_to_in,B-location,0.9999853372573853,s
1522453020285751297,PVamplify,rt 1 in every 5 people in s chin state have been displaced since the salai ,2022-05-06,True,@PVamplify,Org,Myanmar, 1 in every 5 people in s chin state have been displaced since the salai ,-1,168,-1_people_at_to_in,I-location,0.9999842643737793,chin
1522453020285751297,PVamplify,rt 1 in every 5 people in s chin state have been displaced since the salai ,2022-05-06,True,@PVamplify,Org,Myanmar, 1 in every 5 people in s chin state have been displaced since the salai ,-1,168,-1_people_at_to_in,B-person,0.903263509273529,the
1522453020285751297,PVamplify,rt 1 in every 5 people in s chin state have been displaced since the salai ,2022-05-06,True,@PVamplify,Org,Myanmar, 1 in every 5 people in s chin state have been displaced since the salai ,-1,168,-1_people_at_to_in,I-person,0.9851617813110352,salai
1522435761198739456,Anfrel,rt sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition parties ahead o ,2022-05-06,True,@Anfrel,Org,Asia, sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition paies ahead o ,-1,168,-1_people_at_to_in,B-group,0.918258786201477,and
1522435761198739456,Anfrel,rt sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition parties ahead o ,2022-05-06,True,@Anfrel,Org,Asia, sobering reminder of the shrinking civic and democratic spaces in and persecution of opposition paies ahead o ,-1,168,-1_people_at_to_in,B-group,0.9911231994628906,of
1522427324373045249,Anfrel, has found that still falls short of the standard of democratic and urged the cambodian authorities must take genuine efforts towards democratization and political reforms download the full report here ,2022-05-06,True,@Anfrel,Org,Asia, has found that still falls sho of the standard of democratic and urged the cambodian authorities must take genuine effos towards democratization and political reforms download the full repo here ,1,65,1_elections_asian_free_here,B-group,0.9833932518959045,the
1522427324373045249,Anfrel, has found that still falls short of the standard of democratic and urged the cambodian authorities must take genuine efforts towards democratization and political reforms download the full report here ,2022-05-06,True,@Anfrel,Org,Asia, has found that still falls sho of the standard of democratic and urged the cambodian authorities must take genuine effos towards democratization and political reforms download the full repo here ,1,65,1_elections_asian_free_here,I-group,0.9829100966453552,cambodian
