id,query_term,handle,tweet,date,language
1623033111616552961,ied AND explosive,Scythe_of_lyfe,"We dissected Roman candle fireworks to see what made them go. There was a white powder then a ""charge"". The white powder was incredibly explosive. We put it into an empty C02 cartridge from our pellet gun and put a wick in it. It was a fucking IED. Blew a 2ft hole in the ground. https://t.co/GzFpy2Jp4A",2023-02-07,en
1623016627636936704,ied AND explosive,Paul_Flahr,@elonmusk @braxton_mccoy @ShitpostGate Doesn't it have to expand at a certain rate to consider it an explosive (5000 feet/sec)?  Is a fart an IED?,2023-02-07,en
1623015439411601408,ied AND explosive,SpecialMaster45,"@elonmusk @braxton_mccoy @ShitpostGate With that nebulous definition, Bazooka Bubble Gum could be considered an improvised explosive device (IED). @elonmusk",2023-02-07,en
1623013448622780428,ied AND explosive,LilyTheSuccubus,@Kitsune__Spirit When the disorder with the word explosive in it’s acronym is IED never noticed that.,2023-02-07,en
1623013264975179810,ied AND explosive,NeylandVols,@braxton_mccoy Soda bottle bombs are now considered an improvised explosive device (IED)!? FFS,2023-02-07,en
1622928171585904641,ied AND explosive,SenMastriano,"On this day in 2008, Navy Explosive Ordnance Disposal Technician 1st Class Luis A. Souffront gave his all in Iraq when an IED detonated during combat operations. We will never forget you, brother. https://t.co/pTRbHvyX95",2023-02-07,en
1622897894859874304,ied AND explosive,ooZemiT,@newscomauHQ Right here we have a fine example of intermittent explosive disorder (IED),2023-02-07,en
1622804698968502272,ied AND explosive,mytouchrecords,"RT @AwaitedOne1: I think Prince William might be suffering from bipolar, narcissistic, schizophrenia or IED(intermittent explosive disorder…",2023-02-07,en
1622793673602740225,ied AND explosive,AwaitedOne1,"I think Prince William might be suffering from bipolar, narcissistic, schizophrenia or IED(intermittent explosive disorder) disorder undiagnosed. They really need to have him examined,like quickly&amp;sincerely. His aggressive behavior in proportion to situations is not normal/safe",2023-02-07,en
1623340469563322370,ied AND bomb,ICORTechnology,"BOOM! Bomb squad disposes of decades-old dynamite found in Barnardsville barn

https://t.co/dBq05zsaHz
⁠
---⁠
⁠
#caliber #eod #ied #bombdisposal⁠
#bombdisposalrobot #bombrobot #bombsquad #policerobot #hazmat",2023-02-08,en
1623316722508828674,ied AND bomb,FredMedforth,https://t.co/smi5M45z1L... https://t.co/lqj1uGKcNI,2023-02-08,UNKNOWN
1623294745706475520,ied AND bomb,Villanu7Suzanne,"RT @MaddoxSean77: The Taliban want to send a big thank you to Joe Biden, General Cuck Milley and the democrat controlled Congress for such…",2023-02-08,en
1623286252891152384,ied AND bomb,murugesh_moon,RT @NorthernComd_IA: Joint training of #Ladakh Police personnel with Sappers to enhance understanding &amp; interoperability on Counter IED &amp; B…,2023-02-08,en
1623208229659353088,ied AND bomb,Andrewdlevans60,"RT @BobValdezSharps: I suppose this could be the work of ""rising far-right"" pensioners ? Meanwhile the importation of military-age young me…",2023-02-08,en
1623203128299380736,ied AND bomb,Harinde27664155,"RT @ChinarcorpsIA: #IndianArmy averted a major terror attack by recovering 30 kg IED from Tangpura Bandh, #Srinagar.
Based on specific inpu…",2023-02-08,en
1623166959436152840,ied AND bomb,DarinSherman2,"@gearhead861 @Joe__Dirt7 @elonmusk @braxton_mccoy @ShitpostGate Truthfully, a contained exothermic reaction leading to a mechanical explosion like the one shown might fit the definition of an IED as it's defined in JIEDDO's AtN lexicon and the UN's Mine Action Service IED lexicon. Bomb techs learn all about devices like these in school...",2023-02-08,en
1623162956887228416,ied AND bomb,SammyOwensIII,@elonmusk @braxton_mccoy @ShitpostGate Cherry bomb are way more dangerous than that yet their legal . I wouldn’t call that IED more like a firecracker ?. Wow,2023-02-08,en
1623457412169748480,ied AND injured,informlpingpong,RT @TracTerrorism: Balochistan Liberation Front (#BLF) #IED Explosion INSIDE Pakistani #Army #Shelter Injured Two Soldiers in #Kolwah_Chamb…,2023-02-08,en
1623418145263304709,ied AND injured,TracTerrorism,"Balochistan Liberation Front (#BLF) #IED Explosion INSIDE Pakistani #Army #Shelter Injured Two Soldiers in #Kolwah_Chambar, #Awaran, #Balochistan, #Pakistan
Read more: https://t.co/UGjthVTm71 https://t.co/ywnmrtAqg0",2023-02-08,en
1623326857683959809,ied AND injured,news11bharat,"आईईडी ब्लास्ट में घायल जवान को इजाल के लिए दिल्ली भेजा गया

@JharkhandPolice @HemantSorenJMM @BannaGupta76 

https://t.co/hBWSuccB5A",2023-02-08,hi
1623283870195142658,ied AND injured,lagatarIN,"आईईडी ब्लास्ट में घायल की जवान की हालत गंभीर, दिल्ली एयरलिफ्ट https://t.co/5aV45ZfV6j",2023-02-08,hi
1623277422841053184,ied AND injured,SeherMirzaK,"7 people were killed and 14 injured as terrorists attacked Dhangri village in #Rajouri on January 1. While 5 people, including 2 brothers, were killed after the terrorists opened fire at some houses, 2 children died when an IED left behind by the attackers went off the next day.",2023-02-08,en
1623239748625080321,ied AND injured,wdf_pk,"On 4th Feb, a coast guard died while 7 others were injured in an IED blast and firing by armed motorcyclists on their vehicle last night in Daran, Jiwani, Balochistan.",2023-02-08,en
1623203324182032384,ied AND injured,Harinde27664155,"RT @ChinarcorpsIA: ➡️ThisDayThatYear - 13 Jun 2005

Terrorists detonated vehicle borne IED in a market, which was in vicinity of Govt schoo…",2023-02-08,en
1623156446333669378,ied AND injured,3683Bee,RT @TracTerrorism: (Claim) al-Shabaab Killed and Injured Nine Somalian Forces and destroyed Their Vehicle in an IED Attack on Their Militar…,2023-02-08,en
1623122365860413441,ied AND injured,BlackRadAnarcho,"RT @3rd_fans: @Tankgorl “I saved an Afghani child injured by an IED”

“I killed 17 Iraqi civilians because they looked at me funny”

Idk so…",2023-02-08,en
1623425117215723523,ied AND explosive,EliasuAlhaji,The upper east regional minister however said that it was not the first time that explosive devices had been used in the ongoing conflict. He said some armed men last year had used an IED to destroy a house. The use of explosives is a recent innovation in local conflicts in Ghana,2023-02-08,en
1623401857572917249,ied AND explosive,e_buffington,RT @BrettWSAV: #BREAKING The state fire marshal’s office says it believes an “IED” or improvised explosive device composed of a binary expl…,2023-02-08,en
1623390368506032129,ied AND explosive,BrettWSAV,"#BREAKING The state fire marshal’s office says it believes an “IED” or improvised explosive device composed of a binary explosive compound is to blame for a home explosion that happened last month in Richmond Hill. Caleb Kinsey, 33 &amp; Stephen Glosser, 36, both have been arrested. https://t.co/GIkz3CEcPo",2023-02-08,en
1623385979305205770,ied AND explosive,LucaBianchetto,"@mehran87087619 @PaulSvL @bayraktar_1love This is really an IED. 
It makes sense to use a servo only if you have to drop the explosive. To act like a detonator a servo should close a circuit with its movement, but it doesn't make sense since you can use the same signal to close a relay.",2023-02-08,en
1623382177957158913,ied AND explosive,Irishma09914813,"@braxton_mccoy Seriously,  basically your trying to say soda a mint's are an explosive device with a straight face,  this has been happening for year's and globally...an explosive device would leave a crator would it not...what's best, banning fart bags and calling them ied's...no fun ??",2023-02-08,en
1623369096187285506,ied AND explosive,BaidoaU,#Update: The cause of the blast was reportedly an improvised explosive device (IED). The blast targeted a vehicle carrying district officials in Shangani district in Mogadishu. Casualties reported.,2023-02-08,en
1623358024885669891,ied AND explosive,GCS_reports,"?A new #detection system to locate explosive threats will soon be unveiled in Abu Dhabi. Learn more about this important invention:
#MineDetection #Explosives #Landmines #Defence #Security #NewsAlert #IDEX2023 #UXO #IED #UAE #ADNEC #NAVDEX #ERW #GCS https://t.co/qb4rpEU3e5",2023-02-08,en
1623344542593196032,ied AND explosive,BenSharpedo69,"“An improvised explosive device”

I’m sorry. That’s not a fucking IED. It’s baking soda and coke. https://t.co/AMi3DxA3pk",2023-02-08,en
1623305457333944321,ied AND explosive,telesurenglish,#MiddleEast | At least two senior officers of Yemen's government forces were killed in an improvised explosive device (IED) blast in Yemen's southern province of Abyan. https://t.co/JdfWR2LWLm,2023-02-08,en
1623140591256354819,ied AND explosive,gearhead861,"@DarinSherman2 @Joe__Dirt7 @elonmusk @braxton_mccoy @ShitpostGate Nobody is going to be blowing up any vehicles or taking down a bridge with a half full bottle of Coke and some baking soda.
That idiot called this thing an IED.
IED's use high explosive.
he should've known better than to do that in a residential area, but he's not a terrorist.",2023-02-08,en
1623274394687623172,ied AND explode,Nwokenapuoku,"He is not pressed. The real one who let you run, you will be walking tightening your buttocks if not the whole thing will explode like a locally made IED. https://t.co/gozgiLLKcy",2023-02-08,en
1623306074748076034,ied AND victim,DarinSherman2,"@gearhead861 @Joe__Dirt7 @elonmusk @braxton_mccoy @ShitpostGate Lol, I really like the part where you're still trying to correct me, as I am a retired Army EOD Tech. Command initiated IEDs are certainly one type of IED, but there are also victim and time initiated IEDs. The device depicted would be classified as a chemical timed device.",2023-02-08,en
1623715946496925698,မိုင်း,arrshan1988,"RT @Myanmar_Now: ခင်ဦးမြို့တွင် ချီတက်နေသော စစ်ကြောင်း မိုင်း ၂ ကြိမ်ထိ
https://t.co/gYpj6wZdfL
#စစ်ကိုင်းတိုင်း #မိုင်းခွဲတိုက်ခိုက်ခံရ",2023-02-09,UNKNOWN
1623640022762270720,မိုင်း,Myanmar_Now,"ခင်ဦးမြို့တွင် ချီတက်နေသော စစ်ကြောင်း မိုင်း ၂ ကြိမ်ထိ
https://t.co/gYpj6wZdfL
#စစ်ကိုင်းတိုင်း #မိုင်းခွဲတိုက်ခိုက်ခံရ",2023-02-09,UNKNOWN
1623728949615534080,ied AND bomb,eodguy89d,"@RickyBarksdale That’s how I felt about wearing the bomb shot when walking down on an IED. I’d rather have and not need it, than need it and not have it",2023-02-09,en
1623719187586732038,ied AND bomb,Mohamma61323270,"RT @APWORG: An IED explosion wounded six people including three Taliban fighters at the entrance of Imam Abu Hanifa Mosque in Maimana city,…",2023-02-09,en
1623664859316633600,ied AND bomb,prabhatkhabar,"झारखंड: नक्सलियों की साजिश नाकाम, सर्च ऑपरेशन में कुरुमखेता जंगल से आईईडी बम व हथियार बरामद
#JharkhandNews #NewsUpdate #NaxalAttack

https://t.co/7k9xICEON0",2023-02-09,hi
1623586115667263488,ied AND bomb,jdxjackson,@braxton_mccoy They really called a Soda Bottle bomb an IED. As an Army Veteran I can definitely tell you that wasn’t an IED. ??,2023-02-09,en
1623552809475129346,ied AND bomb,APWORG,"An IED explosion wounded six people including three Taliban fighters at the entrance of Imam Abu Hanifa Mosque in Maimana city, on Wednesday, local sources reported. The bomb was placed in a motorcycle.",2023-02-09,en
1623516633481285637,ied AND bomb,LarryE2017,"@RandiRhodes @RepAndyBiggsAZ Or a pipe bomb, or an IED in a backpack, or a truck IED, or a shotgun.  Come on be serious",2023-02-09,en
1623475172496797702,ied AND injury,scruffymutty,"3 facts about yourself but one is fake:

1. I almost d*ied twice 
2. I was playing softball and going to get a college scholarship but a back injury ruined it 
3. I have younger brother who I never met and know nothing about except he’s somewhere out there https://t.co/RR106FYJhX",2023-02-09,en
1623554527126523905,ied AND injured,vichitraveeryan,@prasadvedpathak Breaking news - Vegetarian extremists self detonated an ied explosive inside a biriyani joint and a barbeque joint today. Many peaceful non vegetarians were injured and taken to the hospital. The patients were found protesting vegetarian food in the icu.,2023-02-09,en
1623705269560565760,ied AND explosive,ThatsForQuakers,@braxton_mccoy Wow... an IED even though it wasn't even technically explosive?,2023-02-09,en
1623664708028076032,ied AND explosive,AfPak_monitor,"Training/techniques related to compound and cave clearance, sniper training, improvised explosive device (IED) handling, and medic training were particular focuses of the joint exercise.
3/5
#Pakistan",2023-02-09,en
1623635799529889792,ied AND explosive,gastagosta52,"RT @TracTerrorism: Suspected #IslamicState (#IS) Improvised Explosive Device (#IED) Assault in #Riyadh District, #Kirkuk, #Iraq 
Read more:…",2023-02-09,en
1623634695584903176,ied AND explosive,TracTerrorism,"Suspected #IslamicState (#IS) Improvised Explosive Device (#IED) Assault in #Riyadh District, #Kirkuk, #Iraq 
Read more: https://t.co/T308qlREMR https://t.co/rt6yqvjWSN",2023-02-09,en
1623534376251441161,ied AND explosive,tommymiles,RT @EliasuAlhaji: The upper east regional minister however said that it was not the first time that explosive devices had been used in the…,2023-02-09,en
1624173341455138825,ied AND bomb,osmanisar,"RT @OSPSF: KAHAN 
BALOCHISTAN

During routine IED checking operations by the Pakistan Army, a Pakistan Paramilitary Frontier Corps Balochis…",2023-02-10,en
1624156656224329739,ied AND bomb,_ConflictsWatch,RT @Jana_Shah: 2 Sons of the Soil/ Officers including a Major and a Captain Embraced shahadat in an IED attack  Explosion on an Army Bomb D…,2023-02-10,en
1624149861728747520,ied AND bomb,Szb56,"RT @Info_Tracks: Sad News coming from #Balochistan
2 Sons of Soil، including a Major and a Captain Embraced shahadat in an IED attack on an…",2023-02-10,en
1624124929766748160,ied AND bomb,jairaarangkel,"RT @LahuukiRoshni20: Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad fro…",2023-02-10,en
1624119724085739528,ied AND bomb,blessedeyedee,"RT @Aamir_Aali: Young soldiers paying price of wrong decisions by Gens.
Two officers got Sahadat today in #Balochistan .
Saheed officers Ma…",2023-02-10,en
1624099229647134721,ied AND bomb,XyzXyz04529829,"Govt. teacher turned Lashkar terrorist, involved in attack on Vaishno Devi pilgrims, arrested with perfume IED bomb in J&amp;K https://t.co/KEVo76Gu1u via @HinduPost",2023-02-10,en
1624084788830253070,ied AND bomb,iamfeebi,"RT @sarfara13903344: KAHAN 
BALOCHISTAN

During routine IED checking operations by the Pakistan Army, a Pakistan Paramilitary Frontier Corp…",2023-02-10,en
1624084508633972738,ied AND bomb,iamfeebi,"RT @PakMilitary132: Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad from…",2023-02-10,en
1624046558495879169,ied AND bomb,DanishSays2,"RT @GHaZ_NAwE77: An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

02 Sons of Soil, Officers including Major…",2023-02-10,en
1624030258612649989,ied AND bomb,Aamir_Aali,"Young soldiers paying price of wrong decisions by Gens.
Two officers got Sahadat today in #Balochistan .
Saheed officers Maj Jawad &amp; Capt Sagheer of FC Balochistan were a part of a BOMB disposal clearing team when IED exploded near them.
Three soldiers are also injured.
#PakArmy https://t.co/M4qgCVHU7L",2023-02-10,en
1624023043650510849,ied AND bomb,sarfara13903344,"KAHAN 
BALOCHISTAN

During routine IED checking operations by the Pakistan Army, a Pakistan Paramilitary Frontier Corps Balochistan Bomb Disposal (BD) and Explosives Ordnance Disposal (EOD) team was working on a route used by civilians and checking it for IEDs. An IED blast https://t.co/YxV63qdcY0",2023-02-10,en
1624010971147603968,ied AND bomb,Arham34155450,"Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad from 123L/C ex 138W MR &amp; Captain Sagheer from 137L/C ex 138W MR, 6LAD embraced shahadat ??

While Naik Barkatullah, Sepoy Zafar &amp; Sepoy Hidayat were injured.???? https://t.co/haHLbC2zBT",2023-02-10,en
1624010883331461120,ied AND bomb,Arham34155450,"Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad from 123L/C ex 138W MR &amp; Captain Sagheer from 137L/C ex 138W MR, 6LAD embraced shahadat ??

While Naik Barkatullah, Sepoy Zafar &amp; Sepoy Hidayat were injured.????",2023-02-10,en
1624010394657501184,ied AND bomb,LahuukiRoshni20,"Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad from 123L/C ex 138W MR &amp; Captain Sagheer from 137L/C ex 138W MR, 6LAD embraced shahadat ??

While Naik Barkatullah, Sepoy Zafar &amp; Sepoy Hidayat were injured.???? https://t.co/1xH9SVLHyv",2023-02-10,en
1624010041492897792,ied AND bomb,jackspr58764212,"RT @Iskanderpora: The bomb disposal squad of #IndianArmy #ChinarCorps #KiloForce successfully destroyed the IED using 500gm of TNT
Yet agai…",2023-02-10,en
1624010022589186049,ied AND bomb,jackspr58764212,RT @BaseerBhat001: The bomb disposal squad of #IndianArmy #ChinarCorps #KiloForce successfully destroyed the IED using 500gm of TNT Yet aga…,2023-02-10,en
1624004830367830017,ied AND bomb,itsallaboutmil2,"إِنَّا لله وإنا إليه راجعون 

An IED attack explosion on #PakArmy Bomb Disposal part in Bareli Sector Balochistan 

Major Jawad &amp; Captain Sagheer embraced shahadat, While Naik Barkatullah, Sepoy Zafar  &amp; Sepoy Hidayat were injured. https://t.co/mAzF84wY1A",2023-02-10,en
1624002665108701187,ied AND bomb,PakMilitary132,"Freedom isnt free ???

An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

Major Jawad from 123L/C ex 138W MR &amp; Captain Sagheer from 137L/C ex 138W MR, 6LAD embraced shahadat ??

While Naik Barkatullah, Sepoy Zafar &amp; Sepoy Hidayat were injured.???? https://t.co/w6djZQdxlZ",2023-02-10,en
1623988854276427776,ied AND bomb,GHaZ_NAwE77,"An IED attack explosion on #PakArmy Bomb Disposal party in Kahan, Balochistan.

02 Sons of Soil, Officers including Major Jawad &amp; Captain Sagheer embraced shahadat, While Naik Barkatullah, Sepoy Zafar  &amp; Sepoy Hidayat were injured.

#ISPR #Pakistan #Balochistan
#PakistanArmy #ISI https://t.co/4lhAi2Mc30",2023-02-10,en
1623988631516991489,ied AND bomb,OSPSF,"KAHAN 
BALOCHISTAN

During routine IED checking operations by the Pakistan Army, a Pakistan Paramilitary Frontier Corps Balochistan Bomb Disposal (BD) and Explosives Ordnance Disposal (EOD) team was working on a route used by civilians and checking it for IEDs. An IED blast https://t.co/8KRLGqtFm9",2023-02-10,en
1623977758043869186,ied AND bomb,Jana_Shah,"2 Sons of the Soil/ Officers including a Major and a Captain Embraced shahadat in an IED attack  Explosion on an Army Bomb Disposal party in Kahan, Balochistan province.
(Withholding names as ethical practice till the families are informed as per SoP.Kindly you too avoid to post)",2023-02-10,en
1624154919073882113,ied AND injured,dramitmanohar,"⚡ Two #Pakistani Army officers, Maj Jawad &amp; Capt Sagheer killed and three others injured, in an IED strike by #Baloch freedom fighters in #Kohlu.",2023-02-10,en
1624132890236751874,ied AND injured,janjal_4,"RT @Balochzaag: IED Attack on occupying Pakistani forces in Kohlu District of #Balochistan, #Pakistan_Army’s  Major Jawad &amp; Capt Sagheer go…",2023-02-10,en
1624126490542735360,ied AND injured,Kaung122022,"RT @MannShein1: PDF attacked with IED a 3 wheeled moto accompanied by Pyu's leader of militia backed thugs from SanLan vlg,#LongLone tsp, #…",2023-02-10,en
1624116404046659613,ied AND injured,NawazKhanJamal1,"RT @KhatriAnamta: IED attack on occupying Pakistani forces in Kohlu district of Balochistan, Major Jawad and Captain Sagheer martyred, 4 in…",2023-02-10,en
1624114096856616960,ied AND injured,uziihashmi_,"RT @khalid_pk: An IED blast in Balochistan's Kohlu has killed  Maj Jawad &amp; Capt Sagheer,
while 
* NK Barkat Ullah
* Sep Zafar
* Sep Hidayat…",2023-02-10,en
1624106088001048576,ied AND injured,Avikagain01,"RT @Mao_Baluch: #BreakingNews : unkown gunmen targeted Pakistani military forces in an IED blast in #Balochistan's Kohl,  ?? Major Jawad &amp;…",2023-02-10,en
1624104462737612800,ied AND injured,AliShah54142529,Two soldiers were killed &amp; three Injured in road side IED blast in karachi today. Major jawad &amp; captain sahir were killed in the attack. https://t.co/IeIqnnS13Z,2023-02-10,en
1624097448665968640,ied AND injured,DayWithNews,"IED Attack on occupying Pakistani forces in Kohlu District of #Balochistan, #Pakistan_Army’s  Major Jawad &amp; Capt Sagheer got killed, 4 injured

#Balochistan
#FreeBalochistan",2023-02-10,en
1624093239069356050,ied AND injured,InoxxentMati,"RT @MArifKhan61: Terrorists attacked a security forces vehicle with an IED blast in Kohlu, Kahan District in which two FC officers were mar…",2023-02-10,en
1624091950600138753,ied AND injured,Budgie531981003,"RT @Vigo_Driver: Kohlu District,
Balochistan.

At Bareli area, IED blast occured on SFs. 2× officers Martyred while 3 soldiers injured.
Mar…",2023-02-10,en
1624091319470632964,ied AND injured,AshiaSharazi,"RT @Bahot_Baluch: An IED blast in #Balochistan's Kohlu has killed Pakistan Army’s ?? Maj Jawad &amp; Capt Sagheer,
while NK Barkat Ullah, Sep Z…",2023-02-10,en
1624090982538186752,ied AND injured,MArifKhan61,"Terrorists attacked a security forces vehicle with an IED blast in Kohlu, Kahan District in which two FC officers were martyred and three officers were injured.

#PakistanArmy #OurMartyrsOurHeroes #Balochistan https://t.co/aJJ8kImBzR",2023-02-10,en
1624083585237139456,ied AND injured,06Paritosh,"RT @bbfr74: Breaking :
Today in Balochistan,  Two army officers, Major Jawad &amp;  Captn Sagheer were killed while Naik Barkatullah, Sepoy Zaf…",2023-02-10,en
1624083489736863747,ied AND injured,KhatriAnamta,"IED attack on occupying Pakistani forces in Kohlu district of Balochistan, Major Jawad and Captain Sagheer martyred, 4 injured. #Balochistan https://t.co/V0CphIDS9l",2023-02-10,en
1624082403194183682,ied AND injured,Ved69943947,"RT @osintupdatee: ⚡ Two Pakistani Army officers, Maj Jawad &amp; Capt Sagheer killed and three others injured, in an IED strike by Baloch freed…",2023-02-10,en
1624077162226814977,ied AND injured,osintupdatee,"⚡ Two Pakistani Army officers, Maj Jawad &amp; Capt Sagheer killed and three others injured, in an IED strike by Baloch freedom fighters in Kohlu.

#PakistanArmy",2023-02-10,en
1624072861458796545,ied AND injured,SardarRasulKhan,"RT @khorasandiary: Two army officers have died, while three soldiers injured in an Improvised Explosive Device (IED) blast on a security fo…",2023-02-10,en
1624072305768034304,ied AND injured,Faisaldad9,"IED Blast occured in Balochistan, resulting into following casualties Shaheed - 02
▪️Maj Jawad (Shaheed)
▪️Capt Sagheer (Shaheed)

Injured - 03
▪️Nk Barkat 
▪️Sep Zafar 
▪️Sep Hadayat
May Allah bless the departed souls
#IEDblast #pakarmy #fcbln #fc #IED https://t.co/JWi5m31lsx",2023-02-10,en
1624068970511757312,ied AND injured,a_mehsud,Two army officers a Major and a captain killed and three soldiers injured in IED blast in khulu district of baluchistan.,2023-02-10,en
1624062651113394180,ied AND injured,AbsolutoCalamis,Why would she be injured? It’s not like she’s detonated the IED yet— https://t.co/kXNBipB8La,2023-02-10,en
1624053791950573569,ied AND injured,NeerajISIndian,"RT @iamVishalsingh3: IED Attack on occupying Pakistani forces in Kohlu District of #Balochistan, #Pakistan_Army’s  Major Jawad &amp; Capt Saghe…",2023-02-10,en
1624048428089999361,ied AND injured,cozyduke_apt29,"#Balochistan: Balochistan Liberation Front claims to planted an IED inside a “temporary shelter” of the Pākistāni military in Kolwah, Awaran district. On 7 February, 2 soldiers were allegedly injured when a blast took place.",2023-02-10,en
1624045955153555461,ied AND injured,bbfr74,"Breaking :
Today in Balochistan,  Two army officers, Major Jawad &amp;  Captn Sagheer were killed while Naik Barkatullah, Sepoy Zafar and Sepoy Hidayat were injured in an IED blast on a FC vehicle in #Baluchistan.",2023-02-10,en
1624045651074990080,ied AND injured,tanmay171,"IED Attack on occupying #Pakistani forces in Kohlu District of #Balochistan, #PakistanArmy’s  Major Jawad &amp; Capt Sagheer got killed, 4 injured",2023-02-10,en
1624044719993913344,ied AND injured,cozyduke_apt29,#Balochistan: 2 Pākistāni military soldiers were killed and 3 others were injured in an IED blast today in Kohlu district. Baloch Liberation Army (Non-Aslam Baloch faction) took responsibility for the attack. https://t.co/2hI5qBj47x,2023-02-10,en
1624044707717304320,ied AND injured,kgvh6v,"Two army officers have died, while three soldiers injured in an Improvised Explosive Device (IED) blast on a security forces convoy in Bareli area of Kohlu district, Balochistan. The injured are being evacuated through helicopter.",2023-02-10,en
1624044377373802496,ied AND injured,kgvh6v,"Two army officers have died, while three soldiers injured in an Improvised Explosive Device (IED) blast on a security forces convoy in Bareli area of Kohlu district, Balochistan. The injured are being evacuated through helicopter. https://t.co/mD1TFFMYxK",2023-02-10,en
1624039732001886208,ied AND injured,meertalat1997,"RT @Koh_e_Yar: IED blast in #Kohlu area of #Balochistan
Major Jawad and Captain Sagheer Shaheed
While Naik Barkatullah, Sepoy Zafar and Sep…",2023-02-10,en
1624031747309543424,ied AND injured,mohsinnaqvi1414,"AoA!
1.  IED blasted happened on BD party in Bareli Dict Kholu Balochistan Sec.

2. Fol are the cas reported so far:-
?*Shaheed - 02*
▪️Maj Jawad (Shaheed)
▪️Capt Sagheer (Shaheed)

?*Injured - 03*
▪️Nk Barkat (Injured)
▪️Sep Zafar (Injured)
▪️Sep Hadayat (Injured) https://t.co/563TbJMGGu",2023-02-10,en
1624024377976127488,ied AND injured,Peaceforpeaceq,"RT @Martyrs_Pak: Kohlu #Balochistan
Two officers of Frontier Corps Balochistan martyred when an improvised explosive device(IED) exploded n…",2023-02-10,en
1624021490717818882,ied AND injured,Martyrs_Pak,"Kohlu #Balochistan
Two officers of Frontier Corps Balochistan martyred when an improvised explosive device(IED) exploded near their vehicle while leading an intelligence based operation.
Three soldiers were also injured.
Sacrifice continues 
#PakistanArmy https://t.co/2ra8ZqGosx",2023-02-10,en
1624020001228472321,ied AND injured,madil381,RT @brecordernews: Two Pakistan Army soldiers were martyred and three others were injured after an improvised explosive device (IED) explos…,2023-02-10,en
1624019471559180288,ied AND injured,brecordernews,"Two Pakistan Army soldiers were martyred and three others were injured after an improvised explosive device (IED) explosion in Balochsitan’s Kohlu area, the military’s media wing said on Friday.

Read more: https://t.co/Dqlt96jGvi

#ISPR https://t.co/OAtr7eKEgQ",2023-02-10,en
1624019042464825344,ied AND injured,iamVishalsingh3,"IED Attack on occupying Pakistani forces in Kohlu District of #Balochistan, #Pakistan_Army’s  Major Jawad &amp; Capt Sagheer got killed, 4 injured
#Balochistan
#FreeBalochistan https://t.co/r4PRfq4X1k",2023-02-10,en
1624015818089725954,ied AND injured,Koh_e_Yar,"IED blast in #Kohlu area of #Balochistan
Major Jawad and Captain Sagheer Shaheed
While Naik Barkatullah, Sepoy Zafar and Sepoy Hidayat were injured. #DGISPR We need this #BLA out from #Balochistan.
 #PMShehbazSharif #RipLegend #Pakistan #COAS https://t.co/P7qg5BBI99",2023-02-10,en
1624015549532348416,ied AND injured,DanishkhanPAK,"Kohlo:A security forces vehicle was on a routine patrol when it was hit by an IED planted on the roadside ?Major Jawad (martyred) 
?Captain Sagheer (martyred) 
? 3 youth seriously injured 
May Allah raise the ranks of the martyrs and give speedy recovery to the injured,Amen, https://t.co/CzJiGuk3QA",2023-02-10,en
1624013697046945792,ied AND injured,minionsfamily02,"IED Attack on occupying Pakistani forces in Kohlu District of #Balochistan, #Pakistan_Army’s  Major Jawad &amp; Capt Sagheer got killed, 4 injured

#Balochistan
#FreeBalochistan https://t.co/IRbNbbh284",2023-02-10,en
1624009835921698817,ied AND injured,ManishPangotra5,"Two Pakistani Army officers, Maj Jawad &amp; Capt Sagheer killed and three others injured, in an IED strike by Baloch freedom fighters in Kohlu.",2023-02-10,en
1624007934945513478,ied AND injured,Vigo_Driver,"Kohlu District,
Balochistan.

At Bareli area, IED blast occured on SFs. 2× officers Martyred while 3 soldiers injured.
Martyrs include:
• Maj Jawad
• Capt Sagheer
Injured include:
• Sep Zafar
• Sep Hadayat
• Nk Barkat
#Balochistan #BLA #PakArmy #Kahan #Kohlu https://t.co/8Bmi5o93jJ",2023-02-10,en
1624006192921018371,ied AND injured,ExposeAntiIndia,"2 Pak army officers killed and  3 soldiers injured in an IED blast on a security forces convoy in #Kohlu district, #Balochistan.
BLA claimed responsibility.
As per BLA statement 9 soldiers including 2 officer allegedly killed.#kohlu",2023-02-10,en
1624005835331612673,ied AND injured,770_hi26100,"2 Pak army officers killed and  3 soldiers injured in an IED blast on a security forces convoy in #Kohlu district, #Balochistan.
BLA claimed responsibility.
As per BLA statement 9 soldiers including 2 officer allegedly killed.",2023-02-10,en
